"@SiteCode","@SiteName","@SiteType","@Latitude","@Longitude","@LatitudeWGS84","@LongitudeWGS84","@SiteLink","@DataOwner","@DataManager","_tag","@SpeciesCode","@SpeciesDescription","@Year","@ObjectiveName","@Value","@Achieved"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2000","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2001","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2002","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2003","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2004","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2005","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2006","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2007","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2008","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2009","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2010","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2011","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2012","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2013","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2014","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2015","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2016","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2017","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2018","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2019","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2020","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2021","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2022","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2023","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2024","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2025","266 ug/m3 as a 15 minute mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","1993","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","1","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","1994","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","3","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2000","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2001","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2002","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2003","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2004","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2005","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2006","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2007","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2008","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2009","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2010","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2011","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2012","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2013","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2014","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2015","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2016","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2017","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2018","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2019","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2020","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2021","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2022","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2023","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2024","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2025","350 ug/m3 as a 1 hour mean, not to be exceeded more than 24 times a year","0","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","1993","Capture Rate (%)","30","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","1994","Capture Rate (%)","39","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2000","Capture Rate (%)","70","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2001","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2002","Capture Rate (%)","86","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2003","Capture Rate (%)","98","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2004","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2005","Capture Rate (%)","84","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2006","Capture Rate (%)","84","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2007","Capture Rate (%)","77","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2008","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2009","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2010","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2011","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2012","Capture Rate (%)","95","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2013","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2014","Capture Rate (%)","85","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2015","Capture Rate (%)","99","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2016","Capture Rate (%)","100","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2017","Capture Rate (%)","91","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2018","Capture Rate (%)","78","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2019","Capture Rate (%)","97","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2020","Capture Rate (%)","92","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2021","Capture Rate (%)","94","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2022","Capture Rate (%)","88","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2023","Capture Rate (%)","84","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2024","Capture Rate (%)","75","YES"
"","","","","","","","","","","Objective","SO2","Sulphur Dioxide","2025","Capture Rate (%)","41","YES"
"BG2","Barking and Dagenham - Scrattons Farm","Suburban","51.529389","0.132857","6715476.18683","14789.5735883","http://www.londonair.org.uk/london/asp/publicstats.asp?site=BG2","Barking and Dagenham","King's College London","Site","","","","","",""
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2004","40 ug/m3 as an annual mean","28","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","40 ug/m3 as an annual mean","26","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","40 ug/m3 as an annual mean","19","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","40 ug/m3 as an annual mean","22","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2017","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2018","40 ug/m3 as an annual mean","20","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2019","40 ug/m3 as an annual mean","19","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2020","40 ug/m3 as an annual mean","20","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2021","40 ug/m3 as an annual mean","19","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2022","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2023","40 ug/m3 as an annual mean","20","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2024","40 ug/m3 as an annual mean","18","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2025","40 ug/m3 as an annual mean","21","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2004","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","14","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2005","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","5","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2006","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","17","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2007","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","14","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2008","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2009","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2010","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2011","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2012","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","2","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2013","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","0","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2014","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","7","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2015","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","3","YES"
"","","","","","","","","","","Objective","DUST","PM10 (not reference equiv.)","2016","50 ug/m3 as a 24 hour mean, not to be exceeded more than 35 times a year","2","YES"
