facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,candidate_review_class,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,provider_class,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,suggested_action,review_note
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,DN1 Outdoor,1793796,51.38626172761953,-0.9034570773981544,22.746,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Ggg | United Kingdom | Europe/London,community_or_uncertain_candidate,14,17,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Northumberland Avenue,2834801,51.4356282,-0.9624044,24.81,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,14,17,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Northumberland Avenue,2858887,51.4357082,-0.962382,24.819,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | RBC | United Kingdom | Europe/London,community_or_uncertain_candidate,14,17,0,0,31,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Elvetham Heath,4492080,51.293387,-0.84337,16.523,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Mark T | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,DN2 Outdoor,3847750,51.386159620946344,-0.9034061154305075,17.025,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Ggg | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,3939296,3939296,51.42580064599009,-0.9952652098159263,17.247,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Green Park Village Primary Academy | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Orch cl,6133924,51.398192,-1.176112,18.041,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Beecham Rd,6134751,51.4560303,-1.0076382,20.208,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"RUAO, University of Reading",3735753,51.44143714556161,-0.9377832970101964,20.488,pm1;pm25;relativehumidity;temperature;um003,"AirGradient | Department of Meteorology, University of Reading | United Kingdom | Europe/London",community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Reading School Outdoor,2165655,51.44775300627921,-0.9554175470538501,20.561,pm25;temperature,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"OXFORD ROAD COMMUNITY SCHOOL 146 OXFORD ROAD,READING,RG1 7PJ",3431596,51.45567209377554,-0.9862261406158451,20.59,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Elvetham Heath,4492080,51.293387,-0.84337,20.843,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Mark T | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Emmbrook,4898483,51.4213346,-0.8493279,22.441,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Marco | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,DN2 Outdoor,3847750,51.386159620946344,-0.9034061154305075,22.74,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Ggg | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,3939296,3939296,51.42580064599009,-0.9952652098159263,22.825,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Green Park Village Primary Academy | United Kingdom | Europe/London,community_or_uncertain_candidate,14,9,0,0,23,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Design Nature 2,1813439,51.439696,-0.949368,25.641,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,4,17,0,0,21,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Walworth Road,3080800,51.2223611,-1.438124,25.735,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Mint | United Kingdom | Europe/London,community_or_uncertain_candidate,4,17,0,0,21,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,SJCR Car Park,2882018,51.446046,-0.94838,26.291,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,4,17,0,0,21,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Hankley Common North,3069359,51.1808289,-0.7260056,27.003,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | GavinS | United Kingdom | Europe/London,community_or_uncertain_candidate,4,17,0,0,21,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,facility,51.28,-1.08,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Warfield CE Primary School,3272014,51.431533,-0.751285,28.371,pm1;pm10;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,4,17,0,0,21,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Beecham Rd,6134751,51.4560303,-1.0076382,25.629,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"OXFORD ROAD COMMUNITY SCHOOL 146 OXFORD ROAD,READING,RG1 7PJ",3431596,51.45567209377554,-0.9862261406158451,26.123,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,"RUAO, University of Reading",3735753,51.44143714556161,-0.9377832970101964,26.21,pm1;pm25;relativehumidity;temperature;um003,"AirGradient | Department of Meteorology, University of Reading | United Kingdom | Europe/London",community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Reading School Outdoor,2165655,51.44775300627921,-0.9554175470538501,26.228,pm25;temperature,AirGradient | Unknown Person | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
Chineham EfW,chineham,Hampshire,51.28,-1.08,Oakley,51.23854307327007,-1.129830699,control,51.23854307327007,-1.129830699,OpenAQ v3 locations,candidate_needs_review,supporting_context_community_sensor,Emmbrook,4898483,51.4213346,-0.8493279,28.159,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Marco | United Kingdom | Europe/London,community_or_uncertain_candidate,4,9,0,0,13,use_as_supporting_context_only,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
CSWDC Coventry,coventry,Coventry,52.41,-1.5,Meriden,52.36454639169282,-1.549754958,facility,52.41,-1.5,OpenAQ v3 locations,candidate_needs_review,high_confidence_official_candidate,Coventry Allesley - UKA00592,2494,52.411562999499345,-1.560228000167018,4.089,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Coventry | Europe/London,official_or_governmental_candidate,40,33,15,5,93,review_for_promotion_to_validated_overlay,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
CSWDC Coventry,coventry,Coventry,52.41,-1.5,Meriden,52.36454639169282,-1.549754958,control,52.36454639169282,-1.549754958,OpenAQ v3 locations,candidate_needs_review,high_confidence_official_candidate,Coventry Allesley - UKA00592,2494,52.411562999499345,-1.560228000167018,5.276,no2;o3;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Coventry | Europe/London,official_or_governmental_candidate,32,33,15,5,85,review_for_promotion_to_validated_overlay,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
CSWDC Coventry,coventry,Coventry,52.41,-1.5,Meriden,52.36454639169282,-1.549754958,control,52.36454639169282,-1.549754958,OpenAQ v3 locations,candidate_needs_review,high_confidence_official_candidate,Leamington Spa,2535,52.28881,-1.533119,8.497,no2;o3;pm10;pm25,DEFRA | Unknown Governmental Organization | United Kingdom | Leamington Spa | Europe/London,official_or_governmental_candidate,32,33,15,5,85,review_for_promotion_to_validated_overlay,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
CSWDC Coventry,coventry,Coventry,52.41,-1.5,Meriden,52.36454639169282,-1.549754958,control,52.36454639169282,-1.549754958,OpenAQ v3 locations,candidate_needs_review,local_or_official_candidate_needs_review,Leamington Spa Rugby Road - UKA00564,2534,52.29488399961476,-1.5429110003652504,7.76,no2;pm10;pm25,EEA | Unknown Governmental Organization | United Kingdom | Leamington Spa | Europe/London,official_or_governmental_candidate,32,27,15,5,79,review_as_local_or_official_overlay_candidate,"Candidate only; compare against DEFRA/AURN, local geography, control-site role and source provenance before validation."
