facility,facility_key,location,facility_lat,facility_lon,control_site,control_lat,control_lon,query_point_role,query_point_lat,query_point_lon,candidate_source,candidate_status,monitoring_site_name,openaq_location_id,monitoring_site_lat,monitoring_site_lon,distance_query_to_monitor_km,pollutants,monitoring_provider_text,distance_score,pollutant_score,official_hint_score,source_score,relevance_score,review_note
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1585684,53.48161807672774,-2.2370100183219983,16.63,pm25;temperature,AirGradient | Unknown Governmental Organization | United Kingdom | Europe/London,15,12,0,5,32,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1745855,53.48185145391406,-2.236798868559406,16.635,pm25;temperature,AirGradient | Unknown Person | United Kingdom | Europe/London,15,12,0,5,32,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,College road,5874723,53.450316,-2.26644,16.406,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,15,12,0,5,32,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1582067,53.48161807672774,-2.2370100183219983,16.804,pm25;temperature,AirGradient | Unknown Governmental Organization | United Kingdom | Europe/London,14,12,0,5,31,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1585676,53.48161807672774,-2.2370100183219983,16.804,pm25;temperature,AirGradient | Unknown Governmental Organization | United Kingdom | Europe/London,14,12,0,5,31,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1585684,53.48161807672774,-2.2370100183219983,16.804,pm25;temperature,AirGradient | Unknown Governmental Organization | United Kingdom | Europe/London,14,12,0,5,31,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,"Oldham Street, Manchester",1745855,53.48185145391406,-2.236798868559406,16.798,pm25;temperature,AirGradient | Unknown Person | United Kingdom | Europe/London,14,12,0,5,31,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Golborne Dale Cottage,3401002,53.46266174151034,-2.6016558943557166,17.292,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Dan Cunliffe | United Kingdom | Europe/London,13,12,0,5,30,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,College road,5874723,53.450316,-2.26644,18.025,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,12,12,0,5,29,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Manchester Mayfield,6145550,53.474361,-2.22278,18.044,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,12,12,0,5,29,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,Manchester Mayfield,6145550,53.474361,-2.22278,17.79,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,12,12,0,5,29,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,St Helens Linkway - UKA00627,3531,53.45182599939756,-2.742134000297141,25.08,no2;pm10,EEA | Unknown Governmental Organization | United Kingdom | North West & Merseyside | Europe/London,0,22,0,5,27,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,West Didsbury,5956427,53.427642,-2.246476,18.938,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,10,12,0,5,27,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Blackburn Accrington Road - UKA00590,2335,53.7477509993481,-2.452723999672644,18.713,no2,EEA | Unknown Governmental Organization | United Kingdom | Blackburn | Europe/London,11,10,0,5,26,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,West Didsbury,5956427,53.427642,-2.246476,20.841,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,7,12,0,5,24,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,Cambridge Road,6368030,53.428418,-2.176583,22.755,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,4,12,0,5,21,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Shaw Crompton Way - UKA00579,995,53.57928299974366,-2.093786000448393,22.196,no2,EEA | Unknown Governmental Organization | United Kingdom | Crompton Way   OL2 8AQ | Europe/London,5,10,0,5,20,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Cambridge Road,6368030,53.428418,-2.176583,23.769,pm1;pm25;relativehumidity;temperature;um003,AirGradient | AirGradient | United Kingdom | Europe/London,2,12,0,5,19,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Romiley,3400994,53.417076729082574,-2.085915035436343,29.089,pm1;pm25;relativehumidity;temperature;um003,AirGradient | Unknown Person | United Kingdom | Europe/London,0,12,0,5,17,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,Blackburn Accrington Road - UKA00590,2335,53.7477509993481,-2.452723999672644,24.215,no2,EEA | Unknown Governmental Organization | United Kingdom | Blackburn | Europe/London,1,10,0,5,16,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,facility,53.58,-2.43,OpenAQ v3 locations,candidate_needs_review,Widnes Milton Road - UKA00603,2322,53.36539099942606,-2.7316799999086454,31.115,no2,EEA | Unknown Governmental Organization | United Kingdom | Widnes | Europe/London,0,10,0,5,15,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
Bolton WtE,bolton_wte,Greater Manchester,53.58,-2.43,Horwich,53.5303755682824,-2.474737575,control,53.5303755682824,-2.474737575,OpenAQ v3 locations,candidate_needs_review,Widnes Milton Road - UKA00603,2322,53.36539099942606,-2.7316799999086454,25.022,no2,EEA | Unknown Governmental Organization | United Kingdom | Widnes | Europe/London,0,10,0,5,15,"Candidate only; compare against DEFRA/AURN, local context and source provenance before validation."
